roll: 0.000000, rotation eulers: [0.0, 0.0, 0.0], rotation vector: (0.0, 0.0, 1.0)
roll: 0.000000, rotation eulers: [1.7135124, 0.9037678, 5.9604638E-8], rotation vector: (-0.11174655, -0.9898334, -0.08799255)
roll: 0.000000, rotation eulers: [1.7022002, 0.90176713, 1.490116E-7], rotation vector: (-0.102779925, -0.99137896, -0.08126569)
roll: 0.000000, rotation eulers: [1.6903465, 0.9002965, -5.9604638E-8], rotation vector: (-0.09344596, -0.99286246, -0.07410908)
roll: 0.000000, rotation eulers: [1.6834276, 0.89867336, 1.19209275E-7], rotation vector: (-0.087947845, -0.99366385, -0.069981694)
roll: 0.000000, rotation eulers: [1.6703435, 0.8969376, -2.9802322E-8], rotation vector: (-0.077659756, -0.9950493, -0.062015533)
roll: 0.000000, rotation eulers: [1.5065249, 0.89693767, 5.9604645E-8], rotation vector: (0.050188452, -0.9979353, 0.040078104)
roll: 0.000000, rotation eulers: [1.491297, 0.89693767, 2.9802319E-8], rotation vector: (0.0620569, -0.99684155, 0.04955578)
roll: 0.000000, rotation eulers: [1.4812928, 0.89836425, 0.0], rotation vector: (0.069925904, -0.99599725, 0.0556764)
roll: 0.000000, rotation eulers: [1.4764597, 0.89887357, 5.9604645E-8], rotation vector: (0.07372081, -0.9955536, 0.058636546)
roll: 0.000000, rotation eulers: [1.4749148, 0.899957, 5.9604645E-8], rotation vector: (0.07498899, -0.99540687, 0.059512794)
roll: 0.000000, rotation eulers: [1.4749148, 0.899957, 5.9604645E-8], rotation vector: (0.07498899, -0.99540687, 0.059512794)
roll: 0.000000, rotation eulers: [1.4749148, 0.899957, 5.9604645E-8], rotation vector: (0.07498899, -0.99540687, 0.059512794)
roll: 0.000000, rotation eulers: [1.4749148, 0.899957, 5.9604645E-8], rotation vector: (0.07498899, -0.99540687, 0.059512794)
roll: 0.000000, rotation eulers: [1.4749148, 0.899957, 5.9604645E-8], rotation vector: (0.07498899, -0.99540687, 0.059512794)
roll: 0.000000, rotation eulers: [1.4749148, 0.899957, 5.9604645E-8], rotation vector: (0.07498899, -0.99540687, 0.059512794)
roll: 0.000000, rotation eulers: [1.4754001, 0.899957, 2.9802322E-8], rotation vector: (0.07461056, -0.99545324, 0.059212565)
roll: 0.000000, rotation eulers: [1.621405, 0.89995706, 5.9604638E-8], rotation vector: (-0.03962481, -0.9987197, -0.031447172)
roll: 0.000000, rotation eulers: [1.6449507, 0.8994763, 5.960463E-8], rotation vector: (-0.058009773, -0.9972519, -0.04608345)
roll: 0.000000, rotation eulers: [1.6582518, 0.8975575, -5.960465E-8], rotation vector: (-0.06828615, -0.99617827, -0.054460764)
roll: 0.000000, rotation eulers: [1.7399118, 0.8966001, 5.9604645E-8], rotation vector: (-0.13148561, -0.98573405, -0.10507119)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7413423, 0.8966001, 2.9802319E-8], rotation vector: (-0.1325871, -0.9854922, -0.10595131)
roll: 0.000000, rotation eulers: [1.7341125, 0.8966001, 1.1920929E-7], rotation vector: (-0.12701759, -0.98669356, -0.10150087)
roll: 0.000000, rotation eulers: [1.3687936, 0.9197361, 2.9802322E-8], rotation vector: (0.15959084, -0.97966677, 0.121588826)
roll: 0.000000, rotation eulers: [1.3254336, 0.9197362, 5.9604645E-8], rotation vector: (0.1932194, -0.97004926, 0.14720964)
roll: 0.000000, rotation eulers: [1.3211707, 0.9197363, 1.4901158E-7], rotation vector: (0.19650698, -0.9690051, 0.14971411)
roll: 0.000000, rotation eulers: [1.3211707, 0.9197363, 1.4901158E-7], rotation vector: (0.19650698, -0.9690051, 0.14971411)
roll: 0.000000, rotation eulers: [1.3211707, 0.9197363, 1.4901158E-7], rotation vector: (0.19650698, -0.9690051, 0.14971411)
roll: 0.000000, rotation eulers: [1.3211707, 0.9197363, 1.4901158E-7], rotation vector: (0.19650698, -0.9690051, 0.14971411)
roll: 0.000000, rotation eulers: [1.3211707, 0.9197363, 1.4901158E-7], rotation vector: (0.19650698, -0.9690051, 0.14971411)
roll: 0.000000, rotation eulers: [1.3169485, 0.919736, -2.9802326E-8], rotation vector: (0.19975954, -0.9679533, 0.15219253)
roll: 0.000000, rotation eulers: [1.3132145, 0.9197361, -2.9802322E-8], rotation vector: (0.20263311, -0.9670088, 0.15438187)
roll: 0.000000, rotation eulers: [1.2967874, 0.91612744, 0.0], rotation vector: (0.21464777, -0.9626938, 0.16476315)
roll: 0.000000, rotation eulers: [1.2725071, 0.9132132, 1.1920929E-7], rotation vector: (0.23260209, -0.9558407, 0.17962432)
roll: 0.000000, rotation eulers: [1.2243778, 0.9114449, 2.9802322E-8], rotation vector: (0.26836205, -0.9405948, 0.20799828)
roll: 0.000000, rotation eulers: [1.1646196, 0.913543, -2.9802322E-8], rotation vector: (0.31279016, -0.91863805, 0.24138433)
roll: 0.000000, rotation eulers: [1.0959417, 0.92345357, -2.9802326E-8], rotation vector: (0.36471078, -0.8893592, 0.2757287)
roll: 0.000000, rotation eulers: [0.95412856, 0.94029945, 5.9604645E-8], rotation vector: (0.46712905, -0.8158101, 0.34094626)
roll: 0.000000, rotation eulers: [0.91144866, 0.94800115, 2.9802319E-8], rotation vector: (0.49758625, -0.79039204, 0.35733515)
roll: 0.000000, rotation eulers: [0.89788735, 0.9530423, -2.9802326E-8], rotation vector: (0.50807273, -0.78201187, 0.3609978)
roll: 0.000000, rotation eulers: [0.8953817, 0.95504695, 0.0], rotation vector: (0.51039344, -0.7804477, 0.36110914)
roll: 0.000000, rotation eulers: [0.8917562, 0.9550469, 0.0], rotation vector: (0.51269996, -0.7781759, 0.36274105)
roll: 0.000000, rotation eulers: [0.8917562, 0.9550469, 0.0], rotation vector: (0.51269996, -0.7781759, 0.36274105)
roll: 0.000000, rotation eulers: [0.8917562, 0.9550469, 0.0], rotation vector: (0.51269996, -0.7781759, 0.36274105)
roll: 0.000000, rotation eulers: [0.88709563, 0.956651, 0.0], rotation vector: (0.5162395, -0.7752404, 0.36400414)
roll: 0.000000, rotation eulers: [0.7778404, 0.97445816, 2.9802326E-8], rotation vector: (0.58946353, -0.7017425, 0.4001128)
roll: 0.000000, rotation eulers: [0.73608506, 0.97445804, -2.9802326E-8], rotation vector: (0.6131866, -0.6713917, 0.41621554)
roll: 0.000000, rotation eulers: [0.70695895, 0.97186035, 2.9802322E-8], rotation vector: (0.6279926, -0.6495245, 0.42865264)
roll: 0.000000, rotation eulers: [0.68270177, 0.9703287, 0.0], rotation vector: (0.640149, -0.63089156, 0.43838912)
roll: 0.000000, rotation eulers: [0.648215, 0.9692987, 1.4901161E-8], rotation vector: (0.657252, -0.6037644, 0.45109677)
roll: 0.000000, rotation eulers: [0.60838145, 0.96567845, 0.0], rotation vector: (0.674869, -0.57154006, 0.46679097)
roll: 0.000000, rotation eulers: [0.568081, 0.9682704, -4.4703484E-8], rotation vector: (0.6944998, -0.5380154, 0.4777127)
roll: 0.000000, rotation eulers: [0.55188483, 0.99922097, 0.0], rotation vector: (0.71618575, -0.5242932, 0.4606459)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.55434245, 0.99922127, 8.940697E-8], rotation vector: (0.7151, -0.52638435, 0.45994723)
roll: 0.000000, rotation eulers: [0.53798586, 0.9982081, -5.9604645E-8], rotation vector: (0.7217742, -0.5124074, 0.4652747)
roll: 0.000000, rotation eulers: [0.53026074, 0.99668056, 1.4901159E-8], rotation vector: (0.724365, -0.50575835, 0.46851242)
roll: 0.000000, rotation eulers: [0.5181276, 0.99567145, 0.0], rotation vector: (0.7289877, -0.49525443, 0.47254634)
roll: 0.000000, rotation eulers: [0.49698514, 0.9941704, -1.4901163E-8], rotation vector: (0.73689187, -0.47677755, 0.47924256)
roll: 0.000000, rotation eulers: [0.47354528, 0.99116826, 0.0], rotation vector: (0.7445972, -0.4560443, 0.48744088)
roll: 0.000000, rotation eulers: [0.44145176, 0.99064374, 1.4901161E-8], rotation vector: (0.75619733, -0.4272525, 0.49560153)
roll: 0.000000, rotation eulers: [0.41758412, 0.9881012, -1.4901161E-8], rotation vector: (0.7632337, -0.40555334, 0.5029918)
roll: 0.000000, rotation eulers: [0.39495578, 0.9840747, -4.4703484E-8], rotation vector: (0.768649, -0.38476738, 0.5110116)
roll: 0.000000, rotation eulers: [0.35640547, 0.9794629, 2.9802322E-8], rotation vector: (0.77802604, -0.3489079, 0.52243555)
roll: 0.000000, rotation eulers: [0.31997794, 0.9759476, 1.4901161E-8], rotation vector: (0.78619415, -0.31454563, 0.5319396)
roll: 0.000000, rotation eulers: [0.28425184, 0.97243804, -7.4505806E-9], rotation vector: (0.7931051, -0.2804394, 0.54068303)
roll: 0.000000, rotation eulers: [0.25083655, 0.9680817, -7.4505797E-9], rotation vector: (0.7980191, -0.24821442, 0.54914033)
roll: 0.000000, rotation eulers: [0.21043459, 0.9656746, -7.4505806E-9], rotation vector: (0.8042901, -0.20888491, 0.5563133)
roll: 0.000000, rotation eulers: [0.1844565, 0.9656747, 0.0], rotation vector: (0.8084813, -0.18341228, 0.55921197)
roll: 0.000000, rotation eulers: [0.16226071, 0.9646847, 7.4505806E-9], rotation vector: (0.8110737, -0.16154963, 0.56219316)
roll: 0.000000, rotation eulers: [0.1517579, 0.9632409, 0.0], rotation vector: (0.8116096, -0.15117607, 0.564301)
roll: 0.000000, rotation eulers: [0.14558527, 0.963241, 3.7252903E-9], rotation vector: (0.8123603, -0.14507152, 0.564823)
roll: 0.000000, rotation eulers: [0.14950438, 0.9632409, 3.7252903E-9], rotation vector: (0.8118872, -0.14894804, 0.56449413)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.19304866, 0.95894545, -7.4505806E-9], rotation vector: (0.8033802, -0.1918518, 0.5637137)
roll: 0.000000, rotation eulers: [0.18302552, 0.9589474, 0.0], rotation vector: (0.804915, -0.1820054, 0.56478834)
roll: 0.000000, rotation eulers: [0.16036339, 0.9499697, 7.4505806E-9], rotation vector: (0.80296147, -0.15967694, 0.574244)
roll: 0.000000, rotation eulers: [0.13897341, 0.9471258, 7.4505806E-9], rotation vector: (0.80391407, -0.1385265, 0.5783879)
roll: 0.000000, rotation eulers: [0.11128873, 0.9471257, 0.0], rotation vector: (0.80671865, -0.11105915, 0.58040583)
roll: 0.000000, rotation eulers: [0.06775396, 0.9471258, 0.0], rotation vector: (0.80987775, -0.06770214, 0.5826787)
roll: 0.000000, rotation eulers: [0.028083501, 0.9427428, 2.7939677E-9], rotation vector: (0.8088536, -0.028079808, 0.58733916)
roll: 0.000000, rotation eulers: [-0.007413212, 0.94274265, -2.3283064E-10], rotation vector: (0.8091504, 0.0074131447, 0.5875548)
roll: 0.000000, rotation eulers: [-0.044761486, 0.9446405, 0.0], rotation vector: (0.8094747, 0.04474654, 0.5854472)
roll: 0.000000, rotation eulers: [-0.10912639, 0.954177, 7.4505797E-9], rotation vector: (0.8109852, 0.10890993, 0.5748405)
roll: 0.000000, rotation eulers: [-0.17030935, 0.9579575, -1.4901161E-8], rotation vector: (0.8061837, 0.16948724, 0.5668703)
roll: 0.000000, rotation eulers: [-0.20707397, 0.9495422, 0.0], rotation vector: (0.79577756, 0.20559725, 0.5696208)
roll: 0.000000, rotation eulers: [-0.236337, 0.93733907, 0.0], rotation vector: (0.7835812, 0.23414303, 0.5754803)
roll: 0.000000, rotation eulers: [-0.25634557, 0.934955, -7.4505806E-9], rotation vector: (0.7782814, 0.25354725, 0.57444924)
roll: 0.000000, rotation eulers: [-0.28051504, 0.93544126, -1.4901161E-8], rotation vector: (0.7734015, 0.2768506, 0.5702666)
roll: 0.000000, rotation eulers: [-0.31198773, 0.9441581, -1.4901161E-8], rotation vector: (0.77090085, 0.30695102, 0.5581156)
roll: 0.000000, rotation eulers: [-0.33788237, 0.95347923, 0.0], rotation vector: (0.7693287, 0.33148992, 0.54612064)
roll: 0.000000, rotation eulers: [-0.37132913, 0.95937854, 0.0], rotation vector: (0.763028, 0.3628543, 0.5349065)
roll: 0.000000, rotation eulers: [-0.424723, 0.9667143, 0.0], rotation vector: (0.7499006, 0.4120684, 0.51754105)
roll: 0.000000, rotation eulers: [-0.4749182, 0.9701702, 0.0], rotation vector: (0.7336813, 0.4572657, 0.502613)
roll: 0.000000, rotation eulers: [-0.52472657, 0.96658045, 5.9604645E-8], rotation vector: (0.7122292, 0.5009764, 0.49168307)
roll: 0.000000, rotation eulers: [-0.5584815, 0.9634145, 0.0], rotation vector: (0.6963809, 0.52989906, 0.4840048)
roll: 0.000000, rotation eulers: [-0.5953024, 0.96341443, -1.4901161E-8], rotation vector: (0.6798908, 0.5607591, 0.47254384)
roll: 0.000000, rotation eulers: [-0.6443518, 0.96341455, -2.9802322E-8], rotation vector: (0.65649676, 0.6006803, 0.4562841)
roll: 0.000000, rotation eulers: [-0.7293547, 0.9776452, 0.0], rotation vector: (0.6182429, 0.66638863, 0.41677558)
roll: 0.000000, rotation eulers: [-0.82657456, 1.0014699, 2.9802322E-8], rotation vector: (0.57054937, 0.73561525, 0.3651623)
roll: 0.000000, rotation eulers: [-0.88324815, 1.0039285, -2.9802322E-8], rotation vector: (0.53537774, 0.7728044, 0.34079915)
roll: 0.000000, rotation eulers: [-0.92666656, 1.0054104, -2.9802322E-8], rotation vector: (0.5070537, 0.7996226, 0.3217144)
roll: 0.000000, rotation eulers: [-0.9560087, 1.0073637, 2.9802322E-8], rotation vector: (0.4876295, 0.8168959, 0.308056)
roll: 0.000000, rotation eulers: [-0.9768786, 1.0083325, -2.9802322E-8], rotation vector: (0.47340044, 0.82875466, 0.29842544)
roll: 0.000000, rotation eulers: [-1.0042628, 1.012624, -5.9604638E-8], rotation vector: (0.45525092, 0.84376657, 0.2842614)
roll: 0.000000, rotation eulers: [-1.0376319, 1.0222905, -2.9802319E-8], rotation vector: (0.43370157, 0.861203, 0.2650138)
roll: 0.000000, rotation eulers: [-1.0792149, 1.0340704, -5.9604645E-8], rotation vector: (0.4056486, 0.8815875, 0.2413559)
roll: 0.000000, rotation eulers: [-1.1058587, 1.0393078, -2.9802322E-8], rotation vector: (0.38651645, 0.89384955, 0.22724009)
roll: 0.000000, rotation eulers: [-1.1386536, 1.044061, -2.9802322E-8], rotation vector: (0.362048, 0.90807045, 0.2105453)
roll: 0.000000, rotation eulers: [-1.1706476, 1.0487741, -1.19209275E-7], rotation vector: (0.33767152, 0.9210032, 0.19424534)
roll: 0.000000, rotation eulers: [-1.2059276, 1.0535766, 5.960465E-8], rotation vector: (0.31015277, 0.9341706, 0.17643851)
roll: 0.000000, rotation eulers: [-1.2253946, 1.0563636, -2.9802319E-8], rotation vector: (0.29475373, 0.9409396, 0.1665926)
roll: 0.000000, rotation eulers: [-1.2658396, 1.0628734, -1.490116E-7], rotation vector: (0.2623472, 0.9538599, 0.1460315)
roll: 0.000000, rotation eulers: [-1.3014616, 1.0674204, -5.9604645E-8], rotation vector: (0.23308417, 0.96394813, 0.128358)
roll: 0.000000, rotation eulers: [-1.3265418, 1.0715268, -8.940696E-8], rotation vector: (0.21231309, 0.9703179, 0.11578572)
roll: 0.000000, rotation eulers: [-1.346528, 1.0743194, -1.490116E-7], rotation vector: (0.19554266, 0.9749572, 0.105932415)
roll: 0.000000, rotation eulers: [-1.3516091, 1.0743191, 2.9802322E-8], rotation vector: (0.1911844, 0.97607446, 0.10357177)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
roll: 0.000000, rotation eulers: [-1.3520774, 1.0743192, -8.940697E-8], rotation vector: (0.19078258, 0.97617626, 0.10335386)
